userRating,reviewText
5.0,"64 GB on a micro-SD card ... that itself wa amazing to me and Sandisk ha perfected the technology.No complains whatsoever, work great in my S4 ... have been clicking photo and video ever since i put this in.It come with an adapter, so you can plug it into your computer and download content easilyIts fast, even if it is almost full - unlike other card i have used where it start to get slow a disk space run out ... not on this one, it fast. period.Few other review said it get hot during operation, but honestly i did not notice anything .. not even getting warm.Also note that this is an SDXC card (different from SDHC), so please check if your device is compatible with it before buying it."
5.0,Got this for my phone and it work great so far. Transferred music and picture super fast from my computer to the card. Needed more memory and this is perfect.
5.0,"Purchased this for the GoPro Hero 3.I use the GoPro to record in-car footage at the track. this memory card fit a whole weekend event, which is about four hour of footage at 720p."
5.0,This is one of the best. Bought it for my phone and work awesome. All the song are now on this SD.
4.0,"I would like to give 5, but only adapter is bad on this. with adapter data transfer rate is very slow. That's why i gave le rating."
4.0,I have used this with Sony camcorder for more than a year now. It work well and cope with the high data volume of a camcorder video.
1.0,"I love SanDisk, and I have used quite a few of their products, including an mp3 player, a couple of USB key and even a micro SD card (class 4). I have never had any problems. After installing this card, however, I have seen it unmounting itself randomly to be detected again and automatically being mounted by my Galaxy S4 device. This happens several time a day, including when I am in the middle of watching a movie on the phone (this is the first week that I have had the card). This is unacceptable. Normally, I would have just asked for a replacement, but after doing some research online, I have found out that this seems to be a recurrent problem on many phone model and doesn't seem to be just ""a dud"", but a production issue. I have returned the card, and I am going to go with another brand instead."
4.0,Got it on sale for the Samsung Galaxy Note II and it work great! Also came with an adapter which i believe will let you use it on your Wii or 3DS.
5.0,"Not much you can say about a memory card. It work or it doesn't.Popped this puppy into the phone, wa instantly recognized and is functioning perfectly. Very good price."
4.0,"Had this item for a week or so now and it seems to be working fine. I haven't put it through any kind of stress or anything, just stuck it in my phone and let it do it's thing. So far, so good."
5.0,"My hubby is now complete and very happy that he ha th for his Go Pro. Haven't tested it out yet, but we will soon."
2.0,"Worked great for about six month in my s4 and last week it started having device connectivity issues. The phone keep saying ad card removed, resetting the phone let the memory card work for maybe 30 minutes. Very frustrating.I have 30 gig of media, I would appreciate scan disk resolving this issue with me and the product"
1.0,It failed after about one year of using on a samsung Galaxy s4. Now I contacted Sandisk for a potential replacement. I can't format it or do anythin wiith it.
5.0,"I used this for my Samsung Galaxy Tab 2 7.0 . Like the others are saying, it had to be formatted in Fat 32. You can put your apps on your SD card with an app called ""Link2SD"". You just have to partition the SD card in order to be able to use it. Whether you get this card or a smaller one, you need one period for the Tab 2 because you can't do much without a wifi connection if you just have the internal memory and you want to download a lot of apps."
4.0,"There are a number of MicroSD manufacturer out there that offer large capacity card like this. They claim to be Class 10 but when tested, prove to be closer to Class 6 card in performance. This SanDisk card performs at the Class 10 level.I use these card in various device that NEED Class 10 speeds, such a my Android phone because of the data transfer I do for work and for the game I keep on it.If your device doe not need Class 10 (you are just using it for simple storage of basic file like doc or ebooks) then you could probably save some money by going with Class 6. If the price are very close, then you might a well spend the extra money and get Class 10.This card came with a nice plastic storage case and a SD adapter. The only reason I gave this 4 star is because I feel the price should be a lot lower by now. Inventory is plentiful and these are not cutting edge tech any more."
4.0,"My only gripe is I wish it were a bit cheaper, but you never need something like this when it's on sale."
5.0,"I needed the extra memory in my Galaxy Tab and this filled the bill at the right price. I just wish you could load apps directly to this external memory card since the Tab is limited with 8gb for operating system, apps etc. This card is worth the cost."
5.0,"This wa purchased to capture video with a GoPro Hero3, and so far it ha performed splendidly. HD video take up a ton of space, but this card will still hold quite a bit of it. Downloading is pretty quick and easy thanks to Class 10 speed."
5.0,"Super fast, work great on my Samsung S4. Had to make a few config change on the S4 but that's not the card's problem :)"
5.0,"This card run great on my AT&T Note II, but it took some work to get exFAT working. Stock ROM, rooted, custom kernel. I can't vouch for an unrooted, bone-stock device. However if you use custom kernel and want the benefit of exFAT, you have to find an exFAT-compatible kernel. I didn't realize this and thought the card wa working, but after installing a compatible kernel, everything run great."
4.0,"Works with my Nikon D3200 camera and also my HP laptop, but for some reason my friend's laptop (Dell) would refuse to recognize it/acknowledge it existence. Not sure if it wa the card, the adapter, the computer, the port, or what. Card should work fine for anything, I think."
5.0,"Works much Better than the 64GB version, at least in the GoPro Hero3 when shooting at higher frame rates. Sometimes the camera stop recording at high frame rate when recording to xFat"
5.0,"At 32 GB, this hold plenty of music, movies, apps and files. At about 75 cent a gig, this is a great deal."
5.0,No problem in my Note 2. Slid what I wanted from the original 16 GB card on to this and couldn't even tell anything had changed. I mean that in a good way.
5.0,"Have ordered a couple of these 16GB class 10 microSDHC UHS-1 card and they've done well by me. High transfer speeds, nice adapter, and no problem so far. Works with android phones/tablets easily, window and mac machine so far from my tests."
5.0,"I've used this memory card in a couple of different devices, and in both cases, it's performed quite well. It's an excellent mix between needing something that will be reliable and always work, and needing something that doesn't cost an arm and a leg. I've had far too many of the cheap no-name card just stop working, and this one ha never done that."
5.0,Purchased for my cell phone. No problem or complaints. This is my second purchase and so far so good. I have several SanDisk product and have yet to complain.
5.0,Did not do any test but it work great in my Galaxy Note 2. So far nothing wrong to report. Recommended.
2.0,SanDisk told me I needed to send this to them to format it. It will not recognize in any of my items.
5.0,"I read some review about the product being iffy, and mislabeled, but the one I got wa just a advertised. My Samsung Note II recognized about 59.8 gigs, and the read/write speed is incredible. With the help of this, isyncr and rocket player, I have now permanently replaced my ipod classic. Couldn't be happier."
5.0,"I accdientally dropped it in my garbage can and it got a tiny drop of water on it, but it still worked perfectly! sandisk card are always faster read speed than sony's card (the competitor) and this card is muuuch cheaper than the competitor a well. therefore i have no choice but to give this a 5 star and a SERIOUS recommendation."
5.0,Works well in my phone and give me a decent amount of storage for a good price. I'd recommend it.
1.0,I returned to order a 11.6 laptop so I could have full operation than having a Notebook. I am sure this is good quality a I have purchased San Disk numerous times.
1.0,"Fortunately I got this a a lightning deal, so it wasn't that expensive. I purchased it in October, but didn't start using it on my Samsung Galaxy S3 until January. It wa fine, until it wasn't. It chose to die today. Just a little more than four month after I started using it. I checked my phone this morning and it told me that the SD card had been unmounted. I did not think much of it. But when I rebooted my phone and wa still unable to find the card, I began to be concerned. When I got home from work, I put a different card in, and it worked fine. I tried to check the card on my computer, and it couldn't be seen. So the problem is definitely a card. Unfortunately, I lost most of the picture I've taken since getting this phone. I know that I probably should have backed them up, but I really didn't expect the card to fail so quickly. Perhaps if I'd read all of the one start post before buying, I would have. Oh well, back to my 16GB Amazon Class 10 card until I can get a different one.I'm not even going to bother with a warranty claim. I don't need another card that will fail after four months."
5.0,Good write performance. It sped up the time to load my picture a well. This wa a good buy. There are lot of manufacturer for memory card but I feel most confident with Sandisk.
5.0,"Not much to say about SD card -- either they work or they don't. This one appears well-built and required no formatting hassle and took to my Galaxy SIII a well a the original or better (the original Samsung card fried). A month into it, and no problems."
5.0,"I bought this 64 GB unit for my new Samsung Galaxy S IV. I wanted the maximum size for music and the copious number of picture i take of my kid and other things.I like the read and write speed on this card. I like the size but would have been happier with a bigger card but this is the max for my phone.Always happy with SanDisk, you will not be sorry you paid a little more.Edit: Should not have put ""they have never let me down"" in the title! 3 month in, I have been having problem with the SD card slot on my Galaxy S4. Not sure if it is the phone or the SD card moving in the slot. T-Mobile have sent me a new phone so we shall see.Edit 2: 4 Months in and I am having more problem with the same card. I received a new phone from T-Mobile and the same problem continues to occur. I have formatted the card twice and this give a little time before the problem reoccurs. I have spoken to SanDisk and will call them again to have this card replaced. I will let you know how this goes."
5.0,"I cannot rate performance because of what I am using it for (files on an Android). It can keep up with the modest requirement of this device. Inserted chip, worked a expected. No formatting, and no issue after a couple month use."
5.0,It's really hard to write alot about a memory card. This one is great and work a promised. The capacity is why I purchased it so I can have all my file and music on my window phone.
2.0,"I used this product with my Dell Venue 8 Pro. After a couple month of use, it stopped letting me add new file or delete old ones.I tried reformatting and wiping the disk, but nothing worked. Since the vast majority of the review appear to be positive, I assume I just got a bad one."
5.0,"We were going on vacation and I wanted to take a bunch of digital medium for the long plane flight and for chilling during downtime. This chip took everything I needed and worked without issue. Glad to see the 128GB chip on the market, looking forward to the 256GB ones!"
5.0,"I've never had a defective SanDisk SD card and this is no exception. They are well built and quality control is wonderful. I am especially sold on the 10 speed class and would highly recommend this for any type of media; books, movies, music, etc."
5.0,"The product is excellent, so far. It fit my smartphone and tablet also excellent in recording in HD also performing on an HD monitor.So far, all SanDisk card (regular and Micro, have performed very well.excellent for my needs. I use three size 8 gig for my Archos MP player and 16/32 gig for my smartphone and tablet.My no name tablet ha a micro HDMI port that work very well."
5.0,"If you need a memory card, this one work a advertised... It is fast and reliable. I have never had a problem with this brand."
5.0,"It works, and put 64GB in a chip smaller than my thumbnail. The adapter also work and allows you to insert the micro card into your computer. What is not to like?"
3.0,"It isn't a fast a the class10 I used before, and the file structure only allows 29.7G free to put data on. I can see SOME loss, but I'm very displeased with losing over 2G of space! That's a big waste percentage."
5.0,"got this super cheap work great in my phone, now if I could figure out how to put music on the phone :)"
4.0,"I have 4 of these in use in different devices. I have had no issue with any of these cards, they're all still working great."
5.0,Nice to see name brand thing that are cheaper then in the store. I bought this either for my phone or tablet. You never need to worry about running out of space. The only downside to this is if you have big finger this thing is small and hard to manipulate for it to go in the proper way and space.
5.0,"What more can I say. They always work for me. At one time, they were more expensive than other brands. If you look for deals, that is no longer true."
5.0,I wanted a good quality micro SD for video recording my nephew's wedding. This wa more than enough storage for a couple hour of mixed 720p and 1080p recording with plenty of room to spare. Video looked good for the quality of video cam.
4.0,"Fast card, reliable performance. Got this card for my Galaxy S3, no compatibility issues. Would buy again for in a heart beat."
5.0,"Great price! Ultra rf ha high speed and good stability, which is perfect for camera.I hope 64 g also drop the price."
3.0,It doe what it say but the price need to come down. Alot. 3 star bcuz it cost too much for what it is.
5.0,Now who would have thought one day a memory card would be so small that it so easy to lose.I bought this MicroSD card to run openBSD on my beagle bone black:[...]
3.0,title pretty much cover it.bought it for my GoPro - with free 2 day delivery (with membership) and the price it wa a no-brainer
3.0,"work a well a a SD card can i guess, but it not 64gb it (59.45GB) not like it really is all that big a deal but i just found it strange."
5.0,"Works exactly a you would expect it to. Sandisk always make great product that are of high quality, highly recommended."
2.0,"im using this card on my galaxy note 2 but it's slow, and phone constantly unable to read the card"
4.0,The card work with a Galaxy Note 2. Install wa simple.There are some minor drawback I wa unaware of when using card storage on my phone.I do notice an initial lag when first accessing the card.Transferring existing item onto card storage is not that simple.Not all item can be moved to card storage.
5.0,"Exactly a advertised. Works well, well known brand and I paid a fair price."
5.0,"What is there to say? It's a nice big, cheap, effective, micro SD card. I use it in my Galaxy Note 8.0 for extra storage and it work fine."
4.0,"This card is great. Ive noticed slight improvement in every aspect of my phone. So much space! Very pleased. Came on time. Brand new. Easy to open thanks to Amazon. And it mention on the tiny booklet that this thing is temperature resistant. Thats a big plus since overuse of smartphones tend to heat em up pretty good. Being from Texas, the heat out here only make em hotter. And my last SD seems to have fried. Well this is a good buy. If i need another i'd definitly buy again. Maybe the black and gold one. It only available in 16GB but it super fast."
5.0,no problem at all. work great
5.0,"Great price for the chip, fastest speed on the market, and fast service good job. 16gb is a great amount of storage for the price, even better than 32 or 64gb, great for cameras, phones, tablets, etc."
5.0,Great storage. Runs fast and give me plenty of room. Probably overkill for my phone but I'm all about overkill!
5.0,Memory card arrived on time and I wa greatly appreciative of the frustration free packaging. If people would only stop stealing the stuff off shelf then we wouldn't have to deal with the frustration free packing would we!Trued it out in my Samsung smartphone and it worked without a hitch.
4.0,Good SD card and work fine with adapter. Satisfied with purchase of this product. Can fill it quickly though with HD video.
5.0,"This is the card that solved the problem with three dash cam that would not operate properly, the problem wa the cheap wrong type SD Card, use this card and it works!!!"
5.0,I so wanted this to work but discovered when it wa in transit that the Razor Maxx HD only supported a 16 GB micro card. So I ordered the 16 and am totally happy. I am tempted to by this 64gb again and give it a whirl.
5.0,Super fast write speed make using link2sd app work very well. Moving music and other medium to this card from cable or reader is also much faster and im not completely sure but I think I can take photo faster a well.
5.0,"I used this sd in my psp (with an adapter) and work fine, all the game stored into this memory ran perfectly without lag"
5.0,"Top of the line data storage and expansion. Perfect for adding more storage to your phone or your tablet, and a always, SanDisk is reliable."
5.0,For the one that are afraid of buying it to use with your tablet: good news. Is tiny piece of memory work fine with samsung galaxy note N8000. I had to do nothing. Just plug it. no problem at all. It run smooth so far.
5.0,I bought this micro SDHC card for my Nook HD+ device because I wa going to install N2A and it worked perfectly.
4.0,So far haven't got any issues. I'm using it to record video with my GoPro and it work fine. I'm also considering buying another one for my cellphone :-)
5.0,"no problem so far using it with the included SD adapter on my micro 4/3 camera, no problem when shooting 60p HD video!so far so good!"
4.0,"Reliable, no comments, it is a well know brand. I use it for my dash cam, the problem I have is with the dash cam (cheap Chinese)."
5.0,No much to say: it is worth every penny! just choose the amount of space you want and you're done!
5.0,"For any camera and video recorder, I use them with d800 and d700 and are cool and nice for both funtions"
5.0,I bought this for my galaxy note II and worked very good. Had no problem formatting and mounting. Have copied lost of music on it and so far no issues.
5.0,It doe the job without any issue. I use it on my Microsoft Surface Pro Tablet. Fast and reliable. I would recommend it.
4.0,"the first 2 I bought both had multiple problem with not being recognized, this one so far ha had no problems."
5.0,No problem so far! Not much to say really. I got it for my Canon Power Shot and it work a it should. Came perfectly packaged and wa easy to use.
5.0,"this item work a intended, well made, function properly. good level of comfort fairly cheaply priced wont need to replace any time soon"
5.0,I got this card for the Samsung Galaxy S4. Installed and work without issue. Stores ton of photo and video with fast playback and viewing.
5.0,"Bought this to expand storage in my Windows 8 tablet.So far, so good. (Minor point, the microSD slot on the T100TA is a bit too &#34;shallow&#34;, so the card protrudes slightly - keep that in mind if buying this card for that tablet.)"
5.0,"These work great in my mobile devices, they always work they are large enough to store lot of song and movie for those long flights."
5.0,What can I say about this memory card other than that it worked when in my phone after the old one caused all manner of problems. It doe the job it's supposed to.
5.0,Bought this for my new Galaxy S4 and it work great. Class 10 is the way to go especially when slower card are not much cheaper.
5.0,"Didn't realize this wa a small a it was, nice speed and great use cross device with the included adapter. Lots of storage space for transferring file and films."
5.0,This card is awesome. I take a picture on my camera and phone and it is almost instantly ready to take another picture. The transfer between my laptop and phone is very quick a well it almost match my USB 3.0 speed. Also i really like the color of the card. it make the micro sd card look very unique. Although if you have verizon you may get confused between the LTE card and micro sd card.
5.0,Fast and very easy to use. Works with my GS4 and it is comparable with other devices. Want to buy the 64 GB one.
5.0,"I've had this card for a couple month now and it is amazing, i use it in my phone so i can put stuff in there rather then use the space on the phone, it extremely responsive and extremely fast a well, i had a SanDisk class 4 MicroSD card and this fly past that easily, usually when i would try playing music it would take a couple second to start, but using this it start instantaneous , it wa a if i had stored the music on the phone itself, i dont know what else you might use this card for, but if you are looking for a MicroSD for your phone, look no further"
3.0,Unless your really stringent on form factor (and negligible speed) always get these with the adapter. Some phone do not transfer data that quickly and the adapter is a life saver. Always have it in my PC when dumping large files. Speed is actually a big improvement over the 32GB card.
4.0,I have found this chip work well even in condition that aren't ideal. I bought a 16gb galaxy s 3 and tried this chip but the phone ha a flaw with the 32gb Microsoft chip so it worked for a month then would randomly eject the card when I didn't do anything.
5.0,"I have a long term positive experience using SanDisk cards. I have been very pleased with the way these card work in my Samsung Galaxy Note 8.0. No problem whatsoever and the capacity is huge.I quickly became confused about the difference between the so called &#34;Mobile&#34; Ultra card and the Ultra cards. The performance spec to my &#34;intermediate tech experience&#34; eye were virtually the same. The price were also similar, with the &#34;Mobile&#34;version slightly higher. To finally resolve my confusion I contacted SanDisk technical support. To my surprise, the &#34;Mobile&#34; version is the older, no longer manufactured version. The Ultra is the current model. So I immediately bought the current Ultra version, which very fortunately AMAZON had on sale!"
5.0,This is a very capable microSDHC at a very fair price. I popped it in cell phone (Samsung Galaxy S4) and it got mounted without any hassle. I didn't need any type of formatting. Read and write speed is quite fast while using while transferring data to my PC. Shipping wa fast and tracking it wa easy. This a product I highly recommend.
5.0,"This thing definitely improved performance over the standard card. Transferring music, video and picture seem so much more seemless than they were before. Prior to this card, I had a 16GB standard microSD card that just felt like forever transferring data back and fourth from my phone. I recommend this to anyone who uploads a lot of music and video onto their mobile devices! Transfer rate make up for the slightly higher cost!"
4.0,"SANDISK is now processing my RMA. It wa used in my Galaxy Note 2. Its been over a week since I mailed it out. Fortunately they paid for shipping, but while it wa working, it wa awesome.. 64 gigabyte of class 10 accessible data, at the hand of your finger tips, literally MICRO SD sized. wow, how technology ha improved."
4.0,"It's an sd card, this one's fast. The read and write speed are pretty equal on this one. Approaching 20mbits per second for read and write. I installed linux to this drive for my cubieboard. Yeah, read and write speed would definitely be an ultimate determiner of over all system performance with this credit card sized computer.Sandisk make nice stuff don't they?"
5.0,No formatting needed. Plug it in and it just works.Best Buy sell this same card for $100. They do price matching if you can't wait for this to be shipped.
5.0,"Installed this in my S4 and it wa immediately recognized by the phone. I performed a format from the phone just to see what it would do, but it didn't give me any further storage capacity with the card. With card overhead it still add nearly 59.5GB of storage capacity to my bloated S4.I tested moving existing applications, pictures, music, and other file back and forth between my phone and the card, absolutely no problems. If you're not going to put a lot of music, picture or application on your phone, you'll probably be fine with no additional storage. However, if you're going to add any storage capacity to your phone, why not maximize it with a 64GB card for about $50?"
1.0,"Got the SDSDQU-064G-AFFP-A on December 28, 2012, died on May 20, 2013Could not write to it or change any data, no matter what device i used. Even after format (Full & Quick using disk manager & EaseUS Partition Master 9.1.1 Home Edition, connected in a device or adaptor or usb adaptor) when disconnected and reconnected no change. Dropbox saved my data luckily (Had it syncing using Dropsync Pro).Was using it with Samsung Galaxy Note 2 T889 for the whole time, never wa removed."
5.0,"Perfect card for so many uses, hold a lot, no skip or blips. Nice quality at an affordable price, never had a problem with SanDisk and this one is no different."
2.0,"I bought this to because I wanted to upload music to the disk for my off the computer listening, this doe not support music file so I have no need for this. I've tried hooking it up with the Flash card it came with, I've tried putting it in my phone and hooking my phone to the computer, I've tried through my mp3 player...nothing. I can't even get Windows Media to recognize the flashcard. If you're looking for more storage for portable music don't buy this."
5.0,"So, essentially you have about 28 - 29 GB, but it seems to be quite a bit for me. I have yet to use even a quarter of that, and I take picture every week. I had a problem with how it transferred some video to my computer once, but that my be because I forgot to format it and prepare my tablet for removal of the SC card.It is definitely surprising how small it is! Be careful not to lose it!"
5.0,Works wonderfully. I had this sd for over nine month and it is still working great. I had trouble getting it to recognized at first by my S3.Formatting from phone and or generic window format menu did not resolve this issue so I downloaded EaseUs partition master and formatted and it ha been working like charm ever since.Write Speed: 8.4 MB/s @ default cache speed.Read Speed: 37.9 Mb/s @ default cache speed.
5.0,I purchased a Samsung 7&#34; I primarily use a a reading device. I can now place a number of PDF book to chose from. Works like a charm.
1.0,"I haven't figured out yet if I'm a dummy or if I have a defective card. I don't know if the card is bad since I can't even get the card to stay in my Samsung Galaxy S4.8. The little card will go in (the larger one won't) but it won't stay in. If I put pressure on it the Samsung say .. preparing SD card but a soon a I release pressure the Samsung say .... card removed.This card came from a source outside of Amazon and took way to long to get here. It arrived in a white envelope with NO instructions. I'm very upset about this purchase a I've never had a problem before with either SanDisk or Amazon. I'll try to find someone with more experience than me to give this a try before I return it. I would have expected this to come in a package from SanDisk, like other SanDisk product I've bought in big box store or from Amazon but it did not."
5.0,"I use these with my GoPro Hero3 and to date I haven't had any issue with them. I have two of these and they record about 8 hour of video each, so there more than a day worth of filming you can do these."
3.0,"But since I can't say with any certainty whether it wa the phone or the card, I'll just say it's a middle of the road product. When it did work though, man it wa BLAZING fast read speed."
5.0,I got this during Amazon's SanDisk sale. It work like a charm. 64GB addon to my Galaxy S3. Need I say more?
5.0,"Bought this memory card to work with myBarnes & Noble NOOK COLOR eBook Reader (WiFi Only)it added a much need memory boost to a already great product. I am now able to transfer many more .pdf , .epub, and other file to my Nook. Good job whoever made these things."
4.0,The SD slot on my laptop recognized this card immediately. When I put it in my Droid Razr Maxx it recognized the proper amount but the phone required a reformat.Since install my phone ha had some instability but I haven't had enough time to troubleshoot to determine whether or not it is due to the card. Motorola say the phone can handle 32gig cards. Some user have reported the 64gig work fine. Other user have reported problem with the 64gig card. Other than the phone instability the storage on the card seems to be working fine for now.
4.0,Good item came well packaged and been working fine so far only thing is it will not connected when using the adapter when connecting it to My PC.
5.0,"I got it, formatted it for my phone, and it seems to be working perfectly. I am able to transfer and open file at a good speed, and I have had no problem with it. Good product!"
4.0,"i bought this for only one use, to put in my samsung galaxy s3. i popped in the card, mounted and formatted in settings, and it work like a charm in the phone. HOWEVER(it's in cap pay attention!), when i took it out of the phone and put the microSD into the SD adapter and plugged into the sd card slot on the front of my pc(win7 x64) it asked to format the card(was already formatted by phone so wa confused) so i hit ok, no biggie, it wa empty anyways. window did it thing and when it wa &#34;ready to use&#34; it said the card wa only 1MB(it showed 59.47GB in the phone). so my troubleshooting section of mind kicked in and i removed the card, and i just so happen to have a microSD slot in my computer's frontal bay and it wouldn't even show it wa connected in window explorer. so i took it out and put in another microsd card, voila it read, switched them out again, and nothing. so i decided to pull up my paragon hard disk utility, and it showed the same thing a windows, regardless how i tried formatting it. i gave up and put it back in the phone and mounted it.my s3 said it neded to be formatted. so i formatted it in the phone again and it showed just like it did the first time, 59.47GB. i then proceeded to install samsung ky and got my phone hooked up to my pc via usb cable, i opened the phone in window explorer and right there it show the phone memory at ~16gb and the sd card at 59.47 gb....i'm not quite sure what's going on with that, because the sd slot in my pc read my other card just fine. but anyway i guess if you plan on using it in your phone or possibly other device exclusively because i can use it like a charm while it's in my phone, otherwise it seems pretty useless. so i guess just depends on what you're using it for. on a side not, be careful when you open the plastic package that contains the micro sd and sd adapter, be sure to open it over a large clear area, i opened it up the the living room with black tile floor and had to get a flashlight to find it when it jumped out on the holder(it just set in the little plastic holder so even the slightest shake will send it flying when opening) i'm giving it 3/5 on here, but 5/5 if you're getting it for a phone, galaxy s3 at least because it work fine in mine"
5.0,This little SD card is pretty amazing. It is really fast and there wa no issue when installing it. It even came with an adapter so you can use it a a regular SD card.
5.0,What can I say. 64 GB in a microSD card. ~30mb/s transfer speed while inserted into my laptop. Works great in my S4. Can't really go wrong with this price either.
5.0,"I bought this specifically for my COWON J3, a it come with 32gb of internal memory, adding 64gb got me almost to 100gb. That's 3x the original capacity that player has.This card is formattable to FAT32, thus allowing you to use it with some of the older SDHC devices. I know not many of the buyer will even consider this ability, but I figured I'd throw it there for those that might be interested.The card is fast, I'd post benchmark but you can just google for a ton available already. Also with 30mb/s speed this wouldn't make a bad Camera SD card if you absolutely needed one someday. Just stick it in the SD adapter and you're rolling.I tested it with my Canon T3i, worked flawlessly, however, not a fast a my other 90mb/s card."
5.0,they took almost 3 gig for themselves(formatting purposes) but am satisfied till i need to take my s4 up to 64gigsno issue to report
5.0,what can go wrong? right? it work and fit what else is there - great price and i love the adapter
5.0,purchased this item to store movie for use in my son nabi 2. Works perfectly and at a great price.
5.0,Love SanDisk and loved the price.
3.0,"I feel a little cheated, they state that this is the best for android phone yet it failed. I never even removed.i have had other memory card last me year upon years. Have to look for another one so disappointed. The phone moved smoother but not sure it is worth it"
5.0,Works great in my Samsung Galaxy S4. Well worth the money and the price is affordable. A great sd card.
5.0,"it's an inexpensive way to expand the 16GB tablet we bought for my wife's sister, who want big storage. wa pretty easy for the tablet to detect it."
5.0,"it's very fast micro sd card i use it for my mobile and gopro camera , sandisk is the best ever"
5.0,The last I heard this memory card work great. I gave it a a Christmas gift. The person I gave it to say it work great.
5.0,"I use this on my 32 GB Microsoft Surface RT and it doe the job a advertised, so 5 stars.I have used it to extend the storage capacity on the tablet to 64GB for storing documents, picture etc. There are many article on the internet that show you how to do that."
5.0,"this chip hold way more than i would normally need but we were going on a three week trip and potentially taking about a million fotos. if you need a large capacity this card wa fast for the writes and read for all the fotos i took. the largest fotos were in the 10-12 MB range but most were 5-7 MB.and there were at least 15000 shots, some were absolute crap but that is the great thing about DigiFotos, the film is cheap.i bought mine here for $50.47, and that is STILL a good price i think for the ability to capture so many fotos and video (and data if you wish)."
4.0,"I own a first generation Microsoft Surface Pro 128, and it ha been a good machine but I wa really finding it challenging working within the constraint of 128GB of storage space. I had a 64GB Class 10 SDXC card, which worked well but wa not going to fit the VMWare virtual machine I wanted to run off the SD storage. The Virtual Machine increase in size with regular use, and the operating system I wa running is recommended for at least 40GB of max storage to operate properly. Combined with the file I needed to store, and 64GB memory chip wa no longer sufficient.The SanDisk Ultra 128GB MicroSDXC Class 10 Memory Card wa able to handle that with ease, however I have found that the virtual machine ran noticeably faster off the 64GB chip than this one. I've actually ordered a second of these to see if I might have just received a flawed chip. If the replacement chip offer improvement I will revise this review. It provides it main selling point, more storage at a relatively low cost, so far ha run reliably in my tablet computer.If storage space is a significant issue for your device and the memory can make use of 128GB SDXC, then I would recommend product."
5.0,This card is great for the price it's exactly what I ordered. Works great with my Samsung S4. Plenty of memory.
4.0,"The card work well. Purchased 64 GB to use in my phone a that will store a lot of pix and tunes! Ah, but the phone doe not recognize the 64, and I can only use about half the memory."
5.0,"great price especially for the size and speed, this maxed out my Note 2 smartphone and I am very pleased with the speed of delivery and the cost."
5.0,"64GB is pretty good size, and in a cell phone, it's awesome. However, getting it formatted a FAT32 is not the easiest method. By default, Windows 7 will not allow anything larger than 32GB to be formatted a FAT32. Even if you execute a DOS command to format to FAT32, it will fail. There is a fix though. Ridgecrop Consultants Ltd ha a program that can be downloaded. I would suggest that you support this free application by sending the guy a few bucks, a he ha truly written a great program that work very well in Windows 7. I have used his program, &#34;fat32format&#34; to successfully format this 64GB MicroSDXC disk. I then copied all of my content from my old 12GB disk to this one. I inserted the disk into my phone, and whalla! It work great! Very pleased with this purchase."
5.0,Very happy with this card. It give my 32gb Galaxy Note II an extra 64GB of Storage and it's fast.
4.0,Good card for the price. Lots of room for music Plays in the Sansa MP3 without any difficulty or trouble
5.0,"I use this to hold all 22 gig of my music on my galaxy S3. And I still have room for several season of a TV show. Definitely a great product.The only thing I can complain about is there is a one second gap between songs, At least using Google music. I suppose that's the price you pay for this large of storage"
5.0,"Well, it's a SanDisk. Never had an issue with one and this one wa no exception. Good product. Good price."
5.0,Works a expected. Very fast writer. Too bad the reader I bought with the disk doesn't work a well a the disk.
5.0,"I have been using the device for couple weeks, so far no issue.The writing speed is slow, which might be the problem on my laptop not the card."
4.0,"While the class 10 speed is excellent (it's amazing when file will initially transfer at 200MB/s before settling down to ~19), you do need to use a reader with proper SDXC support, and manually format the card in a good partitioning program, like minitools or easeus. That alone should disqualify it from 5 stars, for lack of user-friendliness. But if it weren't for that, the fast, roomy card is a wonder to own."
5.0,"I can't believe how fast this is. i had a class 10, 32GB card by imation and it wa nothing like the speed I get out of this."
5.0,"I have been using it for several month in a helmet cam, several time a week. No problem so far."
5.0,Bought this for my phone and it work without any flaws.
5.0,if you have a Microsoft Surface or phone that take these. I use it in my elago drive and Nikon DSLR.
1.0,06.NOV.2012 - Bought the card.12.JAN.2014 - Card failed.It cannot be formatted or used in any way.It lasted 14 month and most of that time I wa not even using it.
5.0,64GB SDXC for $50...ish!!! Amazing price for a great product. Popped it into my Galaxy S4 and have had no problem so far.
5.0,"Very fast read and write, work great right out of the box. Would buy again if I need another one."
5.0,This rock with my galaxy s3 android. I've got it loaded with movie and picture for the slow time in my taxi.
4.0,I have this installed in my BlackBerry Z10. I have the camera on my phone set to store directly to this little card. It's really a great feeling to take photo all day long and not worry about filling the card up. I really recommend it if you have a phone that allows for external memory expansion. Sorry iPhone users.
